27	37369.8
1636	36714.2
11	37231
90	37295.6
3040	37078.6
262	37017.7
954	37543.8
2429	37227.3
42	36626.1
924	37371.2
2294	37232.3
42	37073.5
52	37323.9
1147	36669.9
2396	36920.7
1876	37381.9
7613	37220.3
354	37375.4
2435	37416.7
60	37123.4
145	37216.8
2445	36711.3
47	36934.3
65	37547.8
60	37464.9
52	37097.5
402	37314.3
2435	36589.5
46	36773
30	36935.2
1477	36984.9
1431	36818.7
73	37240.1
1085	37180.5
915	37274.7
3039	37323.1
2041	37389.4
5381	36999.5
3937	37045.7
52	36656.4
381	37330.1
406	36913.8
17	37168.4
19	37317.9
44	37075.8
2630	37092.9
627	37018.5
28	37123.2
76	37227.7
74	37213.1
457	37371.9
37	37386.1
41	36957.4
30	37504.3
1794	37521.4
4701	37021.8
1265	37108.3
2253	37393
964	37356.2
45	37290.1
12	37150.9
54	36896.5
4418	37207.4
2676	37292.7
560	37241.5
513	37169.9
5809	37171.9
179	36651.7
1748	37115.9
188	37189.6
434	37325.5
873	37272.5
632	36842.9
666	37070
1585	37141.1
54	37411.6
39	36742.6
793	36562.2
801	37354.3
25	36864.5
21	37360.8
61	37420.9
2770	37090.6
27	37189.6
11	37270.7
620	37427.4
37	37180.2
2002	36851
748	37078.5
34	37126.1
1613	37302
4038	37343.2
279	37131.2
37	37028.3
59	37115.8
3	37293.3
9	37474.7
2217	36962.3
45	37744.8
500	36912
823	37789.5
752	36965.9
44	36756.1
2948	37272.1
27	37139.2
4922	37223.1
4657	37474.5
14	37638.1
19	37607.3
690	36871.1
716	36912.2
5673	36959.6
17	37248.8
46	37481.8
1930	36819.8
4204	37479.1
36	37260.5
32	37039
5813	36756.9
952	37370.3
31	37095.3
776	37238.4
1053	36943.2
1176	36997.3
1066	36932.7
954	37322.6
3435	37079
1683	37722.5
3353	36749.6
611	36871.9
1572	37263.6
29	37295.6
3207	36917.8
921	37194.4
53	37157.7
1482	37229.8
2090	37492.7
887	37455.2
556	37289.8
687	36943.5
813	37066
1313	36827.7
48	37157.4
2074	37405.8
11	37351.2
5086	37188.6
559	36888.5
957	36724.4
41	36909.4
63	36998.5
22	37281.8
488	37003.3
40	36886.2
2095	37252.8
647	37011.4
1421	37749.4
3037	36979.1
870	37411.4
933	37062.3
77	37283.6
23	37282.7
677	37387.2
32	37944.3
37	37135.1
1429	36944.7
396	37143.1
6	37054.3
1396	37530
788	37329.4
1060	37048.2
163	36680
1017	36593
568	37344.9
47	36917.4
1807	37043.1
9	36969.3
2045	37415.4
96	37400.4
20	37175
2298	37377.4
572	37262.7
977	36970.2
30	37252.6
46	37167.7
3128	36880.2
1269	36739.6
40	36957.9
8	36862.6
1183	37220.1
37	37442
619	36792.8
6490	36989
56	37493.1
39	37450.1
1121	36545.2
224	36958.1
552	36688.8
8390	36638.1
2120	37110.4
54	36639.8
1490	37184.8
25	36796.7
18	37281.8
10	37482.7
358	36958.7
419	36890.5
4669	37440.8
432	37205.1
22	37214.4
53	37219.3
94	37344.1
5662	37457.3
82	36961.7
35	37087.1
1278	36975.4
1020	36965.5
2168	37137.9
2752	37051.3
1687	36995.6
2056	36968.7
743	37138.8
57	36922.7
61	36642.8
16	37438.7
7574	37359.5
749	37100.9
1041	36977
79	36858.6
488	37080.5
870	36830
57	37241.2
1648	37187.6
2593	37236.6
3266	37493.2
4672	37478.7
29	37355.5
542	37469.2
13	36721
72	37209.4
32	36631.7
438	37021.3
65	36901.2
1416	37197.2
2458	37222.8
1160	37093.9
2415	37090.2
3688	37086.7
1820	37340.9
1085	37618.1
